tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Snippy,Escherichia_coli_MINF_9A,11,0.9004099986774237,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_9A,11,0.8561698188070361,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_9A,11,0.9595952916280917,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_9A,11,0.840166644623727,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_9A,11,0.8662213992858088,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,11,0.8236344398889036,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,11,0.7977119428647005,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_9A,11,0.8004893532601508,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_9A,11,0.7709297711942865,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_9A,11,0.8291892606798043,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_9A,11,0.8399682581669091,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_9A,11,0.7696733236344399,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_9A,11,0.7823700568707843,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,11,0.8856673143027948,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_1A,11,0.8856673143027948,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,11,0.7062471977282917,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.7599013600358691,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8062322522791809,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8642953220744284,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.7638619040502167,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.9516514721267374,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8533851442235839,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8661635032132715,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.949858018233448,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.902929308025706,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8761022268719175,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8568973247646092,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.9104020325810792,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.90300403527126,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.7700642654311762,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8528620535047078,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,11,0.7613959049469436,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8693767747720819,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8756538633985951,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.7042295620983411,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.9095053056344344,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8341802421162756,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8200567927066208,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,11,0.8532356897324764,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_3B,11,0.8711106734935014,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,11,0.8711106734935014,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_3B,11,0.5606538007089406,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6546868846002363,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.7503938558487594,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6350925561244585,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6606931862938165,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6810752264671129,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.8233556518314297,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.8705198897203623,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.7835762111067349,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.8680582906656163,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.712780622292241,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.7971642378889326,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.7573847971642379,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.8697321780228436,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6618747538400945,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.8063213863725877,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,11,0.6489759747932257,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6550807404489957,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6428712091374557,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.5683339897597479,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6653209925167388,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.845706971248523,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.5952146514375738,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,11,0.6358802678219772,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,11,0.9349000145964091,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,11,0.9349000145964091,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,11,0.8724273828638155,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.9802218654211065,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.8500218946139251,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.8171069916800467,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.9851116625310172,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.8535250328419209,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.8990658298058678,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.8659319807327397,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.9012552911983652,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.9385491169172384,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.8298788498029485,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.9170923952707634,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_4E,11,0.8696540650999854,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
