tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Snippy,Escherichia_coli_MINF_7C,10,0.7483190600891783,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8456366338735933,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8034538891641305,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8740179772099936,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8598626937504423,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8319060089178286,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,10,0.9228537051454456,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_7C,10,0.7880246301932197,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,10,0.9226413758935522,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8217142048269517,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_7C,10,0.91577606341567,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8568900842239365,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8982235119258263,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_7C,10,0.8522896170995824,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_7C,10,0.7556090310708472,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,10,0.7539103970557011,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_7C,10,0.7774789440158539,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_7C,10,0.7574492179205888,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,10,0.8125132705782433,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_7C,10,0.7424446174534645,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,10,0.7477528487507963,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_8D,10,0.8411957618567104,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_8D,10,0.8427093844601413,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_8D,10,0.5725277497477296,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_8D,10,0.67255297679112,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_8D,10,0.716321897073663,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7838042381432896,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,10,0.6845358224016145,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_8D,10,0.8831987891019173,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7110242179616549,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7686680121089808,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_8D,10,0.903632694248234,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_8D,10,0.8068869828456104,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7856962663975782,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7493693239152371,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_8D,10,0.8495206861755802,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_8D,10,0.8070131180625629,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_8D,10,0.6880676084762866,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7491170534813321,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_8D,10,0.6874369323915237,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7835519677093845,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7902371342078708,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,10,0.5754288597376388,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_8D,10,0.8819374369323916,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7415489404641776,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7212411705348133,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_8D,10,0.7459636730575177,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_9A,10,0.8917423943105491,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_9A,10,0.8916106940603187,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_9A,10,0.7615566969577242,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8441327538522323,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8098906887923087,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7318582905307521,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8395890952192809,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7855261424996708,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8738970104043198,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8383379428420914,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8267483208218096,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_9A,10,0.9539707625444488,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7578032398261557,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,10,0.9002370604504148,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7934940076386146,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_9A,10,0.9563413670485974,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8454497563545371,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_9A,10,0.8312261293296457,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,10,0.8420255498485447,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7352166469116291,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7379165020413538,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7606347952061109,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7652443039641775,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7986961675227183,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7254708283945741,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_9A,10,0.7428552614249967,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,10,0.8471558317399618,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_1A,10,0.8479923518164436,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,10,0.5133843212237094,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.6198613766730402,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.6964627151051626,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7125956022944551,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.6209369024856597,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.8785850860420649,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.6756692160611855,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7541826003824091,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.8672323135755258,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7547801147227533,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7501195028680688,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7416347992351816,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.8010277246653921,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7649378585086042,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.6331261950286807,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7842973231357553,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,10,0.6309751434034416,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7473709369024857,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7188097514340345,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.5028680688336521,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7729445506692161,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.7203632887189293,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.6493785850860421,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,10,0.6849904397705545,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_3B,10,0.8264629146477823,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,10,0.8439060752888558,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_3B,10,0.6041744316064107,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6788669399925457,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.7768915393216549,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.631979127841968,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6787178531494595,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.7159150204994409,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.7874767051807678,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.8655236675363399,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.7567648155050317,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.8246738725307492,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.7089824822959374,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.7987327618337682,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.7510249720462169,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.8266865449124114,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6834140887066716,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.8167722698471859,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,10,0.6968319045844205,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6637346254193067,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6371226239284383,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6088706671636228,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6778233320909429,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.8216175922474842,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6210957882966828,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,10,0.6260156541185239,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,10,0.8998364967654795,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,10,0.9023245894647046,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,10,0.8434634250373214,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.9737683941138836,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.8061420345489443,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.7775645126892727,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.9813037605743941,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.8167342006113599,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.8673491149498826,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.8268287481339305,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.8807848155256984,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.9240065401293808,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.7918532736191085,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.9031065614558896,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_4E,10,0.8325158171607308,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
