tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Snippy,Escherichia_coli_MINF_1A,17,0.9760882079440288,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9762653323296284,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9773280786432272,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9843244918744188,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1A,17,0.9840588052960192,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9669663020856396,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1A,17,0.976619581100828,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9818890315724216,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9803391931984236,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9576672718416508,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,17,0.94996236106806,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1A,17,0.9804720364876236,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,17,0.9372229810721155,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1D,17,0.938254397457698,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1D,17,0.9974911493323668,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9897137122627044,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9823265408524516,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9723190143004488,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9894628271959413,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9733504306860312,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9913026510188722,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9895464555515292,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1D,17,0.990326986870348,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9911353943076966,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,17,0.98201990354863,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9882641540991832,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9811278677556936,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1D,17,0.981796894600396,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9895743316700584,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1D,17,0.988682295877122,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1D,17,0.9951216792573802,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9787862737992362,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9821871602598056,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9984946895994202,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1D,17,0.98539291389067,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9555933431828952,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9625623728152092,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1D,17,0.9852535332980236,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_7C,17,0.9034812334310032,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_7C,17,0.9068299148876796,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,17,0.9838147062927306,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9813031952002232,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9905120692060836,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9662341286451792,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9762104088181944,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9666527138272638,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9862215710897168,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9910701827821962,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9916282963583092,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9883144970001396,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_7C,17,0.983326356913632,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9861169247941955,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9808148458211244,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_7C,17,0.974291893400307,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9811636668061948,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9959187944746756,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_7C,17,0.985663457513604,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9715013255197432,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,17,0.98193107297335,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_7C,17,0.983396121110646,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9835705316031812,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9694781638063346,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9574787219199108,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,17,0.9845123482628716,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_8D,17,0.9297481494854668,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_8D,17,0.9332235060480232,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_8D,17,0.98779111753024,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9854892579888066,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9839998194619968,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9777261238490702,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9838869832099656,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_8D,17,0.982420111933562,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9876105795269904,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_8D,17,0.990138111572486,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9957573569236324,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9914470120960462,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9856697959920564,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9867755912619608,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9832776674489979,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9788544863693808,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9854892579888066,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9889420473009568,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_8D,17,0.9885358367936452,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_8D,17,0.980276223144972,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9887840765481134,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9879490882830836,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9941325148943853,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_8D,17,0.962673767828128,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_8D,17,0.966329662393934,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_8D,17,0.9904766203285792,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_9A,17,0.9192549465333674,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_9A,17,0.9197420611908792,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_9A,17,0.987149451416112,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_9A,17,0.985200992786064,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_9A,17,0.98399480411032,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9704483774442718,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9838324325578158,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9726519913711118,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_9A,17,0.989538632831528,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_9A,17,0.990652037762984,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_9A,17,0.988958734429728,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_9A,17,0.99501287374452,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9821623251606318,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,17,0.99002574748904,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9802138665305838,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9848066618728398,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9850850131057038,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_9A,17,0.988541207580432,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,17,0.988077288858992,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9740437475354318,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_9A,17,0.982463872329568,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_9A,17,0.987079863607896,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9837628447496,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9600334021479436,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_9A,17,0.9602189696365196,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_9A,17,0.985108209041776,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,17,0.9343270512846028,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_1A,17,0.9344464566459034,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,17,0.9891938148022846,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9867460048956198,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9861688789826664,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9811538538080359,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9853529423471112,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9929152818961572,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9889550040796832,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9922983541961036,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.994706362315668,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9902883639475412,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.986447491492368,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9884574817409302,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9840195824792534,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9807558359370336,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.98676590578917,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.990746084499194,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,17,0.9901689585862404,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9815717725725884,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9915222193476488,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9891938148022846,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9925769667058052,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9626858245935244,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9696312364425164,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,17,0.9911441023701963,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_3B,17,0.924256387129664,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,17,0.9300798023568164,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_3B,17,0.9901374482853278,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9875884786572812,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.988411991921727,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9760004705790084,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9849610791945256,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9789808042979548,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9903139154134232,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9946863786984568,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9918629046489283,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9914511480167056,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9854120507441032,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9908825317150644,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9830787631615068,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9828042587400247,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9876080861159584,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.992176623987765,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,17,0.9911962510539007,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9786670849591184,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9861963490911942,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9901962706613596,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.987510048822572,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9653928354345992,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9663732083684634,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,17,0.9888825709299818,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,17,0.9348240779991522,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,17,0.9351420093259856,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,17,0.9930267062314542,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9979016532428996,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9850784230606188,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9736116998728276,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9977532852903772,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.975900805426028,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9895082662144976,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9903984739296312,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9909495548961424,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9908223823654092,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9840822382365408,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9892751165748198,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9815811784654516,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_4E,17,0.9808393387028402,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
