tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Snippy,063_STEC,4,0.4924894514767933,C1,Snippy / C1 (CP010116.1)
Snippy,063_STEC,4,0.4830379746835443,S1,Snippy / S1 (CP010226.1)
Snippy,063_STEC,4,0.4886075949367089,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,CFT073,4,0.8718783930510315,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,CFT073,4,0.8765834238146941,PRG,Pandora illumina with denovo / PRG
Snippy,CFT073,4,0.7712631197973218,LF82,Snippy / LF82 (NC_011993.1)
Snippy,CFT073,4,0.6702859211002533,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,CFT073,4,0.5272047291591265,C4,Snippy / C4 (CP010121.1)
Snippy,CFT073,4,0.408975750995295,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,CFT073,4,0.6801785498853903,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,CFT073,4,0.4072867655929545,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,CFT073,4,0.5986246833152371,CE10,Snippy / CE10 (NC_017646.1)
Snippy,CFT073,4,0.4559054168174689,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,CFT073,4,0.4450476535167089,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,CFT073,4,0.5127277114247798,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,CFT073,4,0.4923392447822415,S21,Snippy / S21 (CP010230.1)
Snippy,CFT073,4,0.5196042948485945,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,CFT073,4,0.4912534684521655,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,CFT073,4,0.5810109784051152,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,CFT073,4,0.6802991916998432,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,CFT073,4,0.5598986608758596,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,CFT073,4,0.8303776088792375,S88,Snippy / S88 (NC_011742.1)
Snippy,CFT073,4,0.4813608396670286,H7,Snippy / H7 (CP010171.1)
Snippy,CFT073,4,0.4117505127277114,W3110,Snippy / W3110 (NC_007779.1)
Snippy,CFT073,4,0.8411147303655447,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,CFT073,4,0.4173000361925444,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,CFT073,4,0.4475811316202196,C1,Snippy / C1 (CP010116.1)
Snippy,CFT073,4,0.43986005549523466,S1,Snippy / S1 (CP010226.1)
Snippy,CFT073,4,0.4504765351670889,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1A,4,0.8852820674440592,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1A,4,0.8841264838743566,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1A,4,0.533669503099065,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6905137094232587,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6066813740939174,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5470112406765416,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1A,4,0.688622754491018,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1A,4,0.604370206954512,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1A,4,0.7855867212942536,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6044752600063031,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6158209895997478,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6609938018699443,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5914486815841999,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1A,4,0.7756066813740939,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6218090135518437,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6516440802605316,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6906187624750499,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1A,4,0.6681374093917428,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1A,4,0.5867212942535981,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5655005777917849,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5524739993696817,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5537346359911756,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5922891059985292,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1A,4,0.590713310221662,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5346149805651854,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1A,4,0.5659207899989495,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,4,0.8585708630245448,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1D,4,0.8689627870150436,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1D,4,0.6892319873317498,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1D,4,0.5847189231987332,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,4,0.4789192399049882,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1D,4,0.3526326207442597,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,4,0.5908551068883611,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1D,4,0.36490498812351546,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1D,4,0.4876286619160729,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1D,4,0.4135985748218528,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1D,4,0.3732185273159145,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1D,4,0.4511084718923199,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,4,0.3908353127474268,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1D,4,0.4447743467933492,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1D,4,0.407264449722882,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1D,4,0.5215756136183689,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1D,4,0.5893705463182898,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1D,4,0.5144497228820271,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1D,4,0.7539588281868567,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1D,4,0.4235946159936659,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1D,4,0.3665874901029295,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1D,4,0.8049287410926366,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1D,4,0.36272763262074426,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1D,4,0.4018210609659541,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1D,4,0.3585708630245447,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1D,4,0.3670823436262866,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_7C,4,0.8252173002408629,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_7C,4,0.8342234788983139,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,4,0.5288511886061368,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5064404649701539,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_7C,4,0.7467797675149229,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5830977065661326,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5079065870771808,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6369253324955493,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6672950047125353,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_7C,4,0.7060425175411038,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6389150696408001,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6695989108807205,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6173421300659755,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6561943659021887,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6300136139909939,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6649910985443502,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5105246622683004,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_7C,4,0.7899256466645722,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_7C,4,0.5858205047648969,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5806890773903026,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5871819038642789,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5384857053094565,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6026809089957064,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,4,0.6638391454602576,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_7C,4,0.5168080427269871,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,4,0.53921876636297,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_8D,4,0.7594083504961617,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_8D,4,0.7856206702864632,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_8D,4,0.3697809398988953,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5161954690132934,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5124508519003932,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5826624227672721,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5021531548399176,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6114959745366036,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5115146976221682,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6103725894027335,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6116832053922486,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5918367346938775,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5388504025463396,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5420333270923048,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5734881108406665,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6204830556075641,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_8D,4,0.509080696498783,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5665605691818012,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_8D,4,0.5384759408350496,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6538101479123759,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6088747425575735,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,4,0.4379329713536791,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6206702864632091,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_8D,4,0.6036322785995132,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_8D,4,0.4572177494851151,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_8D,4,0.5042126942520128,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_9A,4,0.8024723152201906,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_9A,4,0.8144475920679887,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_9A,4,0.3125160958022148,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_9A,4,0.3346639196497553,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_9A,4,0.5301313417460726,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_9A,4,0.3591295390162246,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,4,0.3016997167138811,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_9A,4,0.4108936389389648,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_9A,4,0.6240020602626835,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_9A,4,0.5072109193922225,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_9A,4,0.4616276075199588,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_9A,4,0.6540046355910378,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_9A,4,0.486608292557301,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,4,0.5041205253669843,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_9A,4,0.4898274530002576,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_9A,4,0.7849600824105073,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_9A,4,0.3018284831315993,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_9A,4,0.4969096059747618,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,4,0.4259593098120011,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,4,0.517383466391965,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_9A,4,0.3714911151171774,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_9A,4,0.3189544166881277,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_9A,4,0.4210661859387072,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_9A,4,0.4810713365954159,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_9A,4,0.34586659799124386,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_9A,4,0.4276332732423384,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,4,0.7312477781727693,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_1A,4,0.7326697476004266,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,4,0.2602204052612869,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.37006754354781374,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.42979025950942057,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.512975471027373,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.3903306078919303,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.7959473871311766,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.3437611091361536,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.5744756487735514,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.6804123711340206,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.5101315321720583,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.5239957340917171,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.4369001066477071,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.6096693921080697,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.5645218627799502,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.39495200853181656,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.4959118378954853,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,4,0.3935300391041592,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.5343050124422325,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.5179523640241734,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.2694632065410594,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.6270885175968717,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.5360824742268041,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.3682900817632421,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,4,0.4468538926413082,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_3B,4,0.63638353765324,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,4,0.6486427320490368,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_3B,4,0.2565674255691769,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.3771891418563923,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.3156742556917688,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.2009632224168126,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.4168126094570928,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.2806479859894921,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.4181260945709282,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.5026269702276708,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.3585814360770578,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.3723730297723292,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.33515761821366025,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.4211908931698774,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.39470227670753066,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.3990805604203153,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.422723292469352,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.3826619964973729,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,4,0.3594570928196147,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.2826182136602452,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.20337127845884406,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.2788966725043783,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.29071803852889666,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.3901050788091068,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.2084063047285464,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,4,0.2285464098073555,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,4,0.8146578586563629,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,4,0.8185217499688396,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,4,0.4445967842452948,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.9117537080892434,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.2737130749096348,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.26124890938551665,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.9082637417424904,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.2764551913249408,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.4437242926586065,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.349993767917238,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.3415181353608376,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.3936183472516515,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.2894179234700237,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.3931197806306868,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_4E,4,0.35734762557646765,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
