tool,sample,nb_of_samples,recalls_wrt_truth_probes,ref,tool_and_ref
Pandora illumina no denovo,Escherichia_coli_MINF_1A,7,0.9186900479616308,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1A,7,0.9185401678657076,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1A,7,0.8275629496402878,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8637589928057554,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8369304556354916,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8175959232613909,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1A,7,0.866681654676259,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8444244604316546,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9169664268585132,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8468974820143885,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8786720623501199,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9322541966426858,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8360311750599521,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9522631894484412,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8699790167865707,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1A,7,0.9199640287769784,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8684052757793765,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8534172661870504,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1A,7,0.8821193045563549,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8297362110311751,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8205935251798561,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8332583932853717,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8448741007194245,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1A,7,0.836255995203837,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1A,7,0.7990857314148679,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1A,7,0.8146732613908872,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,7,0.8505632396977043,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_1D,7,0.8546984172251533,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_1D,7,0.8448595465563953,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_1D,7,0.8378725224582917,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_1D,7,0.7163838585484101,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6559247112505348,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_1D,7,0.8375873378012263,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6999857407671467,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_1D,7,0.7731356053044346,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_1D,7,0.7132468273206901,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_1D,7,0.7193782974475973,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_1D,7,0.8435762155996007,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6689006131470127,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_1D,7,0.7861115072009126,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_1D,7,0.7229431056609155,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_1D,7,0.8460002851846571,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_1D,7,0.8402965920433481,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_1D,7,0.7326393840011407,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_1D,7,0.8981890774276344,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6624839583630401,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6590617424782547,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_1D,7,0.9064594324825324,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6644802509624982,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6851561385997433,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6470839868815058,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_1D,7,0.6356766005988878,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_7C,7,0.8894576012223071,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_7C,7,0.8908326967150496,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_7C,7,0.7783804430863255,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_7C,7,0.814209320091673,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8935064935064935,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8006875477463713,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8157372039724978,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8133689839572192,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8766233766233766,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8838044308632544,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8595874713521773,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8949579831932774,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8258976317799848,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8598930481283422,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8509549274255157,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8860198624904507,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8165775401069518,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_7C,7,0.9135217723453016,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_7C,7,0.827807486631016,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_7C,7,0.7954163483575248,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8035905271199388,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_7C,7,0.7983193277310925,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8016042780748663,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_7C,7,0.8435446906035141,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_7C,7,0.7773109243697479,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_7C,7,0.7914438502673797,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_8D,7,0.8485819390055773,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_8D,7,0.8438352913255014,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_8D,7,0.6500533997864009,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7103358253233654,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7273050907796369,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8437166251334994,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7080811676753292,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8679245283018868,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8125074166370001,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7497330010679957,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8873857837901982,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8269846920612317,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7817728729085084,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7885368458526166,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8452592856295241,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8319686721253114,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7153198053874451,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7630236145722084,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_8D,7,0.7086744986353388,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8355286578853685,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8475139432775602,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_8D,7,0.6614453542185831,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8800284798860805,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7243384359795895,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_8D,7,0.7885368458526166,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_8D,7,0.8089474308769432,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MINF_9A,7,0.8935088452430701,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_9A,7,0.8907925894971445,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MINF_9A,7,0.7520546037052515,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7900821841482101,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7719041649254771,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7688396712634071,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7872962808190556,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7590890096113665,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MINF_9A,7,0.8636300320378882,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7984398941356735,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MINF_9A,7,0.8214932441844268,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MINF_9A,7,0.9461624181640896,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7751776013372336,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MINF_9A,7,0.8655105167850675,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MINF_9A,7,0.8198217021869341,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MINF_9A,7,0.943446162418164,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7914751358127873,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7982309513859869,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MINF_9A,7,0.804708176626271,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MINF_9A,7,0.77294887867391,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7719041649254771,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7616659701908344,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7703719180944422,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7691879091795515,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7488508148767238,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MINF_9A,7,0.7664020058503969,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,7,0.8406941600857951,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_1A,7,0.8501511163108121,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_1A,7,0.6585746319586624,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7003997270156966,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.761431217704982,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7990640538169055,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7071268402066881,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.916739787462221,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.743979721166033,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7463195866237692,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.8504435994930292,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7637710831627181,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7995515257872672,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7671833869552501,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.8428390367553865,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.8157355952032758,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7115140879399434,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.8105683923174417,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_1A,7,0.7093692112703519,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.8022813688212928,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.8011114360924246,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.6685190601540412,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.8328946085600079,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.723115920834552,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7693282636248415,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_1A,7,0.7980891098761821,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_3B,7,0.7959590468424391,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,7,0.8097309051372655,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_3B,7,0.4662498867445864,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5412702727190359,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.7095225151762254,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.496964754915285,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5397299990939567,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.563649542448129,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.7392407357071668,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.8086436531666213,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5810455739784361,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.7422306786264383,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5718039322279604,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.7118782277792879,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.6240826311497689,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.7737609857751201,ECONIH1,Snippy / ECONIH1 (NZ_CP009859.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5528676270725741,EC958,Snippy / EC958 (NZ_HG941718.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.7670562652894808,UMN026,Snippy / UMN026 (CU928163.2)
Snippy,Escherichia_coli_MSB1_3B,7,0.5233306152034067,S88,Snippy / S88 (NC_011742.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5316662136450122,H7,Snippy / H7 (CP010171.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.4979614025550421,W3110,Snippy / W3110 (NC_007779.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.4855486092235209,NGF1,Snippy / NGF1 (NZ_CP016007.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.535743408534928,Y5,Snippy / Y5 (NZ_CP013483.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.7727643381353628,C1,Snippy / C1 (CP010116.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5139077647911571,S1,Snippy / S1 (CP010226.1)
Snippy,Escherichia_coli_MSB1_3B,7,0.5281326447404185,H6,Snippy / H6 (CP010170.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,7,0.8824115926615262,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,7,0.8839404413719756,PRG,Pandora illumina with denovo / PRG
Snippy,Escherichia_coli_MSB1_4E,7,0.8574182398298325,LF82,Snippy / LF82 (NC_011993.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.9728130816272268,JJ1886,Snippy / JJ1886 (NC_022648.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8096915713905876,C4,Snippy / C4 (CP010121.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8036426482318533,EcRV308Chr,Snippy / EcRV308Chr (NZ_LM995446.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.9710848178675884,NCTC_13441,Snippy / NCTC_13441 (NZ_LT632320.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.7940707258707791,MRSN346595,Snippy / MRSN346595 (NZ_CP018109.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8741026322786493,CE10,Snippy / CE10 (NC_017646.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8404679606487636,MRSN346647,Snippy / MRSN346647 (CP018206.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8713772932730657,VR50,Snippy / VR50 (NZ_CP011134.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8994948152087211,ST648,Snippy / ST648 (NZ_CP008697.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8084286094123904,S21,Snippy / S21 (CP010230.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8632012762563148,SMS-3-5,Snippy / SMS-3-5 (NC_010498.1)
Snippy,Escherichia_coli_MSB1_4E,7,0.8362137729327307,09-00049,Snippy / 09-00049 (NZ_CP015228.1)
