tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Nanopolish,H131800734,0.923521742727462,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8943611475378066,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8668957996506038,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,ST38,0.881747280474472,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,063_STEC,0.9451602071293498,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.9197436597410108,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.927255866173909,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,H131800734,0.9538300464152956,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9215789081615696,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8836995990107851,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9310010814618724,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MINF_8D,0.920644880324102,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,H131800734,0.897427046395326,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,ST38,0.8981100960999042,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,ST38,0.8459166020869048,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,H131800734,0.9583945499827404,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.9055427769834341,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9335039365669552,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9355058180555712,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,CFT073,0.8555340092567045,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_1D,0.8779949548160236,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8B,0.8900042641375171,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.9191071951735588,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,CFT073,0.8780423352388207,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8624650284372244,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.9055899000548449,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8616158810343603,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8770679029949455,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MINF_7C,0.8671454910865145,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8505023580751194,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.9238792142751648,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9594052785245888,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.9827265805125583,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8669294832596472,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MSB1_1A,0.9623185549157364,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.8700018021074056,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MINF_1D,0.9219226205709232,LF82 (NC_011993.1),Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9448292661074464,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8630563521516202,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MINF_9A,0.9522276276698792,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8782989824922096,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8758721340292321,S21 (CP010230.1),Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8278369303526519,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8638033181783656,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9455255482399592,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8653902494601721,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8522616173768541,S1 (CP010226.1),Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9574902729309565,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.9036909732944856,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8889232916968823,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,CFT073,0.910876044876752,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.9049520851442746,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8991656150327737,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9286098262982831,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,Escherichia_coli_MINF_8D,0.8955464635872399,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_1A,0.88717529953398,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MINF_8D,0.8661904843765221,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,H131800734,0.9417084366290001,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_1A,0.9430104044940656,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8601710088000086,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8925749833657405,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8948876299248713,EC958 (NZ_HG941718.1),Nanopolish / EC958 (NZ_HG941718.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_9D,0.8883865304336579,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_7A,0.8589108910891089,H7 (CP010171.1),Nanopolish / H7 (CP010171.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.9002146682078743,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8751134169322755,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.854498378103335,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,Escherichia_coli_MINF_8D,0.9123761553580536,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,Escherichia_coli_MSB1_7A,0.9082806835287384,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,CFT073,0.8473887310698062,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Pandora nanopore with denovo,H131800734,0.8846835229979659,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MINF_9A,0.8516637534971563,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.9184138473472676,UMN026 (CU928163.2),Nanopolish / UMN026 (CU928163.2)
Nanopolish,Escherichia_coli_MSB1_6C,0.8694826729682192,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8712863611992171,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_8B,0.8706282405408121,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_1A,0.918076224534332,CE10 (NC_017646.1),Nanopolish / CE10 (NC_017646.1)
Pandora nanopore no denovo,Escherichia_coli_MINF_7C,0.8783977661447618,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_3B,0.9001640642526427,VR50 (NZ_CP011134.1),Nanopolish / VR50 (NZ_CP011134.1)
Nanopolish,ST38,0.8378721816478668,EcRV308Chr (NZ_LM995446.1),Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8831355666077081,C4 (CP010121.1),Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8690578667313655,MRSN346647 (CP018206.1),Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MSB1_8B,0.8454345210450125,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.9383857684676254,S88 (NC_011742.1),Nanopolish / S88 (NC_011742.1)
Nanopolish,Escherichia_coli_MSB2_1A,0.8846400834558699,09-00049 (NZ_CP015228.1),Nanopolish / 09-00049 (NZ_CP015228.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_7C,0.8774284579403239,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MINF_9A,0.8639288284729398,NCTC_13441 (NZ_LT632320.1),Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.8855763738786664,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8666675279875453,NGF1 (NZ_CP016007.1),Nanopolish / NGF1 (NZ_CP016007.1)
Pandora nanopore no denovo,ST38,0.8549551594663494,PRG,Pandora nanopore no denovo / PRG
Nanopolish,ST38,0.9077331329403752,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MINF_1A,0.9257692133771744,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_3B,0.8781681023414969,PRG,Pandora nanopore no denovo / PRG
Nanopolish,063_STEC,0.9183058515808636,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8674760407591197,Y5 (NZ_CP013483.1),Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.8525141315001544,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9418726411396444,W3110 (NC_007779.1),Nanopolish / W3110 (NC_007779.1)
Nanopolish,CFT073,0.8979469701974531,SMS-3-5 (NC_010498.1),Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MINF_1D,0.841761360803773,C1 (CP010116.1),Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MINF_9A,0.9584616300400988,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8667373764157733,JJ1886 (NC_022648.1),Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.9123796916199176,ST648 (NZ_CP008697.1),Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MINF_1D,0.8417945965348427,MRSN346595 (NZ_CP018109.1),Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,CFT073,0.8597620925903616,H6 (CP010170.1),Nanopolish / H6 (CP010170.1)
Nanopolish,Escherichia_coli_MINF_1D,0.9077409341234576,ECONIH1 (NZ_CP009859.1),Nanopolish / ECONIH1 (NZ_CP009859.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_8G,0.8889165761386926,PRG,Pandora nanopore no denovo / PRG
