tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Pandora nanopore no denovo,Escherichia_coli_MSB1_7C,0.8561589209952365,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_8B,0.8565267106117271,LF82 (NC_011993.1),Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_6C,0.8740450328280455,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB1_8G,0.935640210099562,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MSB1_3B,0.9098943988410092,09-00049 (NZ_CP015228.1),Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MSB1_7C,0.8497379528857735,S1 (CP010226.1),Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MINF_9A,0.8817866477626317,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MINF_9A,0.8786831752284989,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,063_STEC,0.8867460191223512,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_7C,0.8758425867189955,NGF1 (NZ_CP016007.1),Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MSB1_6C,0.8738678016622136,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_8B,0.841116063304788,S1 (CP010226.1),Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MSB1_8B,0.9126286370784412,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_4E,0.982907621284005,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MINF_9A,0.8680171867982013,LF82 (NC_011993.1),Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_6C,0.8847997422092133,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MINF_8D,0.8965950960673417,EC958 (NZ_HG941718.1),Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MINF_7C,0.9071628022789118,09-00049 (NZ_CP015228.1),Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MINF_9A,0.9604746933054824,ECONIH1 (NZ_CP009859.1),Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,H131800734,0.9526233057846524,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Medaka,063_STEC,0.8722407790325716,S1 (CP010226.1),Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MINF_1A,0.9110050968662992,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_7A,0.846889774630568,LF82 (NC_011993.1),Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_4E,0.8993626299899362,09-00049 (NZ_CP015228.1),Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MSB1_8B,0.9556421057777704,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,H131800734,0.9577555194832982,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,063_STEC,0.8905192372267289,H7 (CP010171.1),Medaka / H7 (CP010171.1)
Medaka,CFT073,0.9357238066739983,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB1_7A,0.9062400619076896,C1 (CP010116.1),Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MINF_1A,0.8732372529893218,LF82 (NC_011993.1),Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_7A,0.8748462908389341,EC958 (NZ_HG941718.1),Medaka / EC958 (NZ_HG941718.1)
Pandora nanopore with denovo,CFT073,0.8860010803374695,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_8B,0.8953412260617567,09-00049 (NZ_CP015228.1),Medaka / 09-00049 (NZ_CP015228.1)
Pandora nanopore no denovo,Escherichia_coli_MSB2_1A,0.864145691302399,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_6C,0.8553766833604103,LF82 (NC_011993.1),Medaka / LF82 (NC_011993.1)
Medaka,H131800734,0.9070923826993904,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_9D,0.9008687468526158,NGF1 (NZ_CP016007.1),Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MINF_1D,0.9262665306217408,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MINF_7C,0.8654203003373311,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,ST38,0.8455852231067693,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MINF_9A,0.9065954879243259,UMN026 (CU928163.2),Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB1_8B,0.8885403341236926,C4 (CP010121.1),Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_9D,0.8968621094835676,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MINF_7C,0.8880256347931254,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB1_7C,0.8813246671513363,EC958 (NZ_HG941718.1),Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MINF_7C,0.8949471475067733,EC958 (NZ_HG941718.1),Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MSB1_7A,0.9277778955625756,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MINF_1A,0.9073972390359236,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
Medaka,Escherichia_coli_MSB1_9D,0.9391024141641235,ECONIH1 (NZ_CP009859.1),Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MSB1_3B,0.9098781816166952,C4 (CP010121.1),Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_8B,0.8584686585892495,H6 (CP010170.1),Medaka / H6 (CP010170.1)
Medaka,Escherichia_coli_MSB1_6C,0.8741497603351278,H6 (CP010170.1),Medaka / H6 (CP010170.1)
Medaka,CFT073,0.9606104295312968,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_4E,0.8745680313945997,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB1_4E,0.9148389535843412,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
Medaka,Escherichia_coli_MINF_1D,0.8922331420063081,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
Medaka,Escherichia_coli_MSB1_1A,0.973778985456235,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB1_8G,0.957702903988084,Y5 (NZ_CP013483.1),Medaka / Y5 (NZ_CP013483.1)
Medaka,ST38,0.8669839555169382,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,H131800734,0.9444528443989262,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
Medaka,063_STEC,0.8754661294028242,C1 (CP010116.1),Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MSB1_7A,0.9051720482540759,C4 (CP010121.1),Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_7A,0.8794231136175716,Y5 (NZ_CP013483.1),Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB1_8B,0.8684255554921819,C1 (CP010116.1),Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MSB1_4I,0.8897382286077777,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB1_9D,0.8952000154101437,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Pandora nanopore no denovo,Escherichia_coli_MINF_9A,0.8834452603724167,PRG,Pandora nanopore no denovo / PRG
Pandora nanopore no denovo,Escherichia_coli_MINF_1A,0.8881757869781203,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MINF_1A,0.9277976240463562,ECONIH1 (NZ_CP009859.1),Medaka / ECONIH1 (NZ_CP009859.1)
Medaka,Escherichia_coli_MINF_7C,0.8706225507923427,H6 (CP010170.1),Medaka / H6 (CP010170.1)
Medaka,Escherichia_coli_MSB1_7A,0.8631670447558675,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_9A,0.9545112639548036,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_1A,0.9046081067762964,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB2_1A,0.9056298637813582,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
Medaka,063_STEC,0.9128448473923264,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
Medaka,Escherichia_coli_MINF_7C,0.9253929107110038,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
Medaka,Escherichia_coli_MSB1_8G,0.9055139935715806,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB2_1A,0.8813243901352226,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MINF_1A,0.8835472639065639,NGF1 (NZ_CP016007.1),Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MSB1_8B,0.8893306933704883,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,ST38,0.9157801626627214,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_7A,0.9112409099582336,09-00049 (NZ_CP015228.1),Medaka / 09-00049 (NZ_CP015228.1)
Medaka,Escherichia_coli_MSB1_4E,0.9012103108044068,UMN026 (CU928163.2),Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB1_4E,0.9437149566300858,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_9D,0.9241077939553712,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,063_STEC,0.8842585228778962,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MINF_8D,0.9301742563591252,H7 (CP010171.1),Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MSB1_7A,0.8827994148451248,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MINF_7C,0.8940845521321816,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_3B,0.9286279957943332,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,063_STEC,0.931931852323136,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_4I,0.8876071255069422,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_7C,0.8710950639655378,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_1D,0.9225275108763928,ECONIH1 (NZ_CP009859.1),Medaka / ECONIH1 (NZ_CP009859.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_7A,0.8675769075836921,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB2_1A,0.9413371286882174,NGF1 (NZ_CP016007.1),Medaka / NGF1 (NZ_CP016007.1)
Medaka,ST38,0.8909319577191733,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
Medaka,Escherichia_coli_MSB1_7A,0.9220058515487524,UMN026 (CU928163.2),Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MINF_7C,0.8502611500085963,S1 (CP010226.1),Medaka / S1 (CP010226.1)
Medaka,ST38,0.8632109318533479,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB2_1A,0.8892060421630378,Y5 (NZ_CP013483.1),Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB1_1A,0.9502639841187154,09-00049 (NZ_CP015228.1),Medaka / 09-00049 (NZ_CP015228.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_9A,0.8791756181240632,PRG,Pandora nanopore with denovo / PRG
Pandora nanopore no denovo,Escherichia_coli_MSB1_6C,0.8569610225701204,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_8B,0.9252227808151836,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
Medaka,Escherichia_coli_MSB1_7A,0.9271047554434244,ECONIH1 (NZ_CP009859.1),Medaka / ECONIH1 (NZ_CP009859.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_3B,0.8815223649037642,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_8B,0.8538514396217141,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_6C,0.9268169551148646,C1 (CP010116.1),Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MSB1_4I,0.921983912050395,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,ST38,0.8639989354124102,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_3B,0.8745003067758266,EC958 (NZ_HG941718.1),Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MSB1_8G,0.9448320659416962,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_1A,0.9386683937094344,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_1A,0.9437847579089642,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_7A,0.8895255157207369,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Medaka,H131800734,0.9564831641138728,H7 (CP010171.1),Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MSB1_3B,0.8669430802455288,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MSB1_4I,0.8582252796066316,H6 (CP010170.1),Medaka / H6 (CP010170.1)
Medaka,Escherichia_coli_MINF_1D,0.8584257563621498,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MSB1_9D,0.9545208133253714,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Medaka,ST38,0.8718528781699529,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MSB1_4E,0.9119050281411905,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
Medaka,ST38,0.8946945442495309,C1 (CP010116.1),Medaka / C1 (CP010116.1)
Medaka,Escherichia_coli_MSB1_8G,0.9455740220178964,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_4E,0.9139497239128236,LF82 (NC_011993.1),Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_4E,0.9205497249777692,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,ST38,0.8397508656297374,LF82 (NC_011993.1),Medaka / LF82 (NC_011993.1)
Medaka,Escherichia_coli_MSB1_1A,0.9367451814098864,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MINF_7C,0.8735838318205802,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_8D,0.8791723252708967,NGF1 (NZ_CP016007.1),Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MSB1_4E,0.8760935661304665,Y5 (NZ_CP013483.1),Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MINF_9A,0.9287689468756932,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_8G,0.8865311173578524,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MINF_1D,0.9287425925864381,EC958 (NZ_HG941718.1),Medaka / EC958 (NZ_HG941718.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_1A,0.8817740195476773,PRG,Pandora nanopore with denovo / PRG
Pandora nanopore with denovo,Escherichia_coli_MSB1_6C,0.8573691913156729,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MSB1_7C,0.9254983235495176,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Medaka,Escherichia_coli_MSB1_8G,0.9363569676675141,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MINF_9A,0.8928666129128268,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Pandora nanopore with denovo,Escherichia_coli_MSB2_1A,0.8734820546289962,PRG,Pandora nanopore with denovo / PRG
Medaka,ST38,0.8532982645656717,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_8D,0.948215892225794,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
Medaka,Escherichia_coli_MINF_1D,0.9141820188047768,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
Pandora nanopore no denovo,H131800734,0.8855308089726729,PRG,Pandora nanopore no denovo / PRG
Medaka,ST38,0.8595292331055429,Y5 (NZ_CP013483.1),Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB2_1A,0.8871170243159581,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_4E,0.8822995372810871,PRG,Pandora nanopore no denovo / PRG
Medaka,063_STEC,0.9557773536221128,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MINF_8D,0.9263779775718716,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MINF_1A,0.9140154133371232,UMN026 (CU928163.2),Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MSB1_4I,0.8533215952675555,Y5 (NZ_CP013483.1),Medaka / Y5 (NZ_CP013483.1)
Medaka,Escherichia_coli_MSB1_1A,0.9294549959874414,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MSB1_4I,0.9036521309689004,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
Pandora nanopore no denovo,CFT073,0.8919701391614561,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_1A,0.9307390147408732,H7 (CP010171.1),Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MSB2_1A,0.9188349728322835,UMN026 (CU928163.2),Medaka / UMN026 (CU928163.2)
Medaka,Escherichia_coli_MINF_8D,0.9604270168984546,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
Medaka,Escherichia_coli_MSB1_8B,0.8756311330926947,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
Medaka,Escherichia_coli_MSB1_9D,0.9293610018794872,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
Medaka,Escherichia_coli_MSB1_1A,0.8855787235839891,NGF1 (NZ_CP016007.1),Medaka / NGF1 (NZ_CP016007.1)
Medaka,Escherichia_coli_MINF_8D,0.9100811973893064,C4 (CP010121.1),Medaka / C4 (CP010121.1)
Medaka,ST38,0.8933664190456807,C4 (CP010121.1),Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MSB1_6C,0.8789994495092577,H7 (CP010171.1),Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MINF_1A,0.8976395501321051,C4 (CP010121.1),Medaka / C4 (CP010121.1)
Medaka,Escherichia_coli_MINF_1D,0.928436823860596,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
Medaka,Escherichia_coli_MSB1_4I,0.9349584112814264,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
Medaka,ST38,0.8641006974614283,EC958 (NZ_HG941718.1),Medaka / EC958 (NZ_HG941718.1)
Medaka,Escherichia_coli_MSB1_4E,0.9206562195492084,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
Medaka,Escherichia_coli_MSB1_9D,0.9520029059128172,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_8B,0.8658100367476309,PRG,Pandora nanopore with denovo / PRG
Medaka,Escherichia_coli_MINF_9A,0.9113142813851174,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
Medaka,Escherichia_coli_MSB2_1A,0.944403817372136,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MINF_9A,0.8665777383342442,NGF1 (NZ_CP016007.1),Medaka / NGF1 (NZ_CP016007.1)
Medaka,H131800734,0.9122759470631698,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_7A,0.8678949265376217,H7 (CP010171.1),Medaka / H7 (CP010171.1)
Medaka,Escherichia_coli_MSB1_9D,0.9097433385526024,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,CFT073,0.8920906084476172,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
Medaka,CFT073,0.9241470968845088,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_4I,0.8417669367674333,PRG,Pandora nanopore no denovo / PRG
Medaka,Escherichia_coli_MSB1_8G,0.9116932277609164,S1 (CP010226.1),Medaka / S1 (CP010226.1)
Medaka,Escherichia_coli_MSB2_1A,0.8812876947150732,W3110 (NC_007779.1),Medaka / W3110 (NC_007779.1)
Medaka,Escherichia_coli_MINF_1D,0.8698954071543235,S21 (CP010230.1),Medaka / S21 (CP010230.1)
Medaka,Escherichia_coli_MINF_9A,0.8953856477247515,S88 (NC_011742.1),Medaka / S88 (NC_011742.1)
Medaka,Escherichia_coli_MSB1_4I,0.9278860477163108,ECONIH1 (NZ_CP009859.1),Medaka / ECONIH1 (NZ_CP009859.1)
