tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Samtools,ST38,0.8589943300273714,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MINF_7C,0.9225383425126128,ST648 (NZ_CP008697.1),Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MINF_9A,0.8697677942346301,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_7C,0.8616171736514167,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_9A,0.8674625121081426,NCTC_13441 (NZ_LT632320.1),Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MINF_1A,0.8974554427942972,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_1A,0.9430723527672576,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MINF_9A,0.8537877517005514,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,H131800734,0.9360313353169905,MRSN346647 (CP018206.1),Samtools / MRSN346647 (CP018206.1)
Samtools,H131800734,0.9252476956389021,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Samtools,ST38,0.8640380746620325,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_8G,0.9254544130987444,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MINF_1A,0.8990090503291323,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_3B,0.8710649580919895,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,0.8921301112399919,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB1_4I,0.8617520673578885,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_8B,0.8773585161887845,S88 (NC_011742.1),Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_4E,0.8559634297641677,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_8B,0.8476725142386885,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,ST38,0.8880539182302797,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_7C,0.8416568105122668,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_8B,0.8503287731506001,Y5 (NZ_CP013483.1),Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_6C,0.8638381288685402,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_4I,0.8492606897366182,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Pandora illumina with denovo,Escherichia_coli_MINF_7C,0.8895996490333596,PRG,Pandora illumina with denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MSB1_7A,0.8837190196535714,PRG,Pandora illumina with denovo / PRG
Samtools,063_STEC,0.9456020359471926,S88 (NC_011742.1),Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB2_1A,0.8751805283616281,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,CFT073,0.8620238062853879,H6 (CP010170.1),Samtools / H6 (CP010170.1)
Samtools,CFT073,0.8771329864336039,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_8B,0.8494949577252864,H6 (CP010170.1),Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_7C,0.9156946147419134,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_8B,0.9076746327273912,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,H131800734,0.8990502979764985,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_7C,0.8627535020996322,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_8B,0.8865848060903834,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_7C,0.9155264271530724,ST648 (NZ_CP008697.1),Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_6C,0.9125525315860846,CE10 (NC_017646.1),Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_1A,0.9626085854674984,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,H131800734,0.9007791037026682,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_6C,0.9256112461230682,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MINF_1A,0.8451301994173164,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MINF_8D,0.9239655498444242,EcRV308Chr (NZ_LM995446.1),Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,ST38,0.8507202926572158,S88 (NC_011742.1),Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_6C,0.9000604197156246,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_8B,0.9542026198643624,ECONIH1 (NZ_CP009859.1),Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_9D,0.9465570711921122,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_1D,0.9195961193960402,NCTC_13441 (NZ_LT632320.1),Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_9D,0.8838130199203625,NCTC_13441 (NZ_LT632320.1),Samtools / NCTC_13441 (NZ_LT632320.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_7A,0.8781112854326117,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB1_3B,0.919108485122048,UMN026 (CU928163.2),Samtools / UMN026 (CU928163.2)
Pandora illumina with denovo,Escherichia_coli_MINF_9A,0.8914082243375021,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_3B,0.8584344432221462,W3110 (NC_007779.1),Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_7C,0.9220803177117808,CE10 (NC_017646.1),Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MINF_1D,0.8710918934728348,MRSN346647 (CP018206.1),Samtools / MRSN346647 (CP018206.1)
Samtools,H131800734,0.9062251270215759,S88 (NC_011742.1),Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_7A,0.8697791888396549,S88 (NC_011742.1),Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_6C,0.9484391573463659,MRSN346647 (CP018206.1),Samtools / MRSN346647 (CP018206.1)
Samtools,CFT073,0.8801680352236648,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB2_1A,0.9141327168502748,ST648 (NZ_CP008697.1),Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_7A,0.8698083405770984,Y5 (NZ_CP013483.1),Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MINF_9A,0.9587836119333524,ECONIH1 (NZ_CP009859.1),Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,CFT073,0.8498292056410715,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_1A,0.9195826939051348,CE10 (NC_017646.1),Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_8B,0.868026301852048,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_8B,0.8672413746275671,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_9D,0.945142640142874,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina with denovo,Escherichia_coli_MINF_1D,0.8927815315689591,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_8G,0.8870126888488201,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,H131800734,0.8998091466945862,NCTC_13441 (NZ_LT632320.1),Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_8G,0.9344698793831404,ECONIH1 (NZ_CP009859.1),Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_7C,0.8597505398279062,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Pandora illumina with denovo,Escherichia_coli_MINF_8D,0.8979245099218969,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_7C,0.894434333074456,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_3B,0.8373709717090522,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_9D,0.9241050421439913,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_1A,0.871015247722697,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,063_STEC,0.9329392220278176,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,CFT073,0.8614059154305611,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_1A,0.9267517986117956,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,ST38,0.8938465271743811,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MINF_1A,0.8700363692741003,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_4E,0.9119050281411905,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MINF_9A,0.8846466045791778,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_4E,0.8849352779242078,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_7C,0.8703056673792033,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_1A,0.9720359863150632,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB2_1A,0.8702659631630404,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MINF_7C,0.9203714792176764,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_9D,0.8973354210409001,PRG,Pandora illumina with denovo / PRG
Samtools,ST38,0.8529825412853852,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB2_1A,0.9095405471287143,CE10 (NC_017646.1),Samtools / CE10 (NC_017646.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_6C,0.885183743068516,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_4E,0.9064658179049324,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Samtools,H131800734,0.9004824109707843,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_9D,0.9186371929322475,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MINF_7C,0.8785548711442579,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,CFT073,0.8988135718366126,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_7A,0.8346751966417199,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_7A,0.9004892191574618,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_8G,0.9334507397162088,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_8G,0.9422170207523716,W3110 (NC_007779.1),Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_1A,0.9002294901938699,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Samtools,063_STEC,0.8691789053249209,Y5 (NZ_CP013483.1),Samtools / Y5 (NZ_CP013483.1)
Samtools,H131800734,0.9376659981570816,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_7A,0.9379810036678186,MRSN346647 (CP018206.1),Samtools / MRSN346647 (CP018206.1)
Samtools,CFT073,0.8505248186160022,EcRV308Chr (NZ_LM995446.1),Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MINF_9A,0.913660149464536,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MINF_1D,0.8554910413086901,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MINF_7C,0.9163312129098812,CE10 (NC_017646.1),Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_6C,0.8619288658548047,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_8B,0.8295838799305788,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_8G,0.8984360125880548,PRG,Pandora illumina with denovo / PRG
Samtools,ST38,0.8255354901669159,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_6C,0.8809409363713262,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_8G,0.8975932624788613,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB1_1A,0.9302715868613344,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,063_STEC,0.8979728893837372,MRSN346647 (CP018206.1),Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_4E,0.8674754929367475,Y5 (NZ_CP013483.1),Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_7A,0.9051269955689358,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_4I,0.9059066984811194,UMN026 (CU928163.2),Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_8G,0.9346630679463775,ST648 (NZ_CP008697.1),Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_7C,0.8495751907030241,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_7C,0.890385095324385,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_9D,0.917335586149583,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Pandora illumina with denovo,ST38,0.856951261197087,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_6C,0.902090522160609,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_8B,0.8518443073764147,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,063_STEC,0.8761951469522649,H7 (CP010171.1),Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_8G,0.9636441522661858,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MINF_8D,0.9217995220986402,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MINF_1D,0.8692273689598213,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_4E,0.8918334637891834,UMN026 (CU928163.2),Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_4E,0.9817494928196036,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_4E,0.8680292647082315,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_1A,0.8880482070198656,NCTC_13441 (NZ_LT632320.1),Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_4E,0.8697731133155487,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_8G,0.9155793976996559,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_8G,0.9066731249510028,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_1A,0.9008264462809916,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_1A,0.9275036253818968,H6 (CP010170.1),Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_7A,0.9008602412703796,09-00049 (NZ_CP015228.1),Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MINF_9A,0.8535225901414014,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MINF_1A,0.8688703561346502,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MINF_8D,0.9234039870955172,MRSN346647 (CP018206.1),Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_4I,0.8758565343539725,NCTC_13441 (NZ_LT632320.1),Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MINF_1D,0.9196193844077892,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,CFT073,0.8673905186785685,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,063_STEC,0.9365754731986641,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB2_1A,0.8535616836907205,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_7A,0.8801227553162169,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MINF_1D,0.9226238944964952,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1A,0.8934276910355876,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MINF_1A,0.9296225476579608,CE10 (NC_017646.1),Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MINF_8D,0.9229828150338372,H6 (CP010170.1),Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MINF_9A,0.868552921376892,C1 (CP010116.1),Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_8B,0.8789799748497367,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_1D,0.8774432416802657,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MINF_1D,0.8463412445451857,H6 (CP010170.1),Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_7A,0.9099529331948184,SMS-3-5 (NC_010498.1),Samtools / SMS-3-5 (NC_010498.1)
Samtools,H131800734,0.9462187367165814,EcRV308Chr (NZ_LM995446.1),Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MINF_9A,0.8990059147262072,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB2_1A,0.9084003680026421,ECONIH1 (NZ_CP009859.1),Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_8G,0.8879562329910069,EC958 (NZ_HG941718.1),Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MINF_1A,0.8774975613852624,S21 (CP010230.1),Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB2_1A,0.9364251845910688,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,ST38,0.8382061699113105,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_4I,0.8450172715975489,W3110 (NC_007779.1),Samtools / W3110 (NC_007779.1)
Samtools,063_STEC,0.8745382888853542,W3110 (NC_007779.1),Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_8G,0.9753950566126486,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_8G,0.9351726377798434,MRSN346647 (CP018206.1),Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MINF_7C,0.8902310332766175,S88 (NC_011742.1),Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_4E,0.9076159592764759,ECONIH1 (NZ_CP009859.1),Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MINF_9A,0.8647243131503899,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_3B,0.8381088554153366,S1 (CP010226.1),Samtools / S1 (CP010226.1)
Samtools,ST38,0.8451364263777669,H6 (CP010170.1),Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_3B,0.8712730791373517,Y5 (NZ_CP013483.1),Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB2_1A,0.9313900487262756,NCTC_13441 (NZ_LT632320.1),Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_7A,0.9123937286662284,CE10 (NC_017646.1),Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB2_1A,0.9316705065802752,JJ1886 (NC_022648.1),Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_4E,0.8655239799151239,W3110 (NC_007779.1),Samtools / W3110 (NC_007779.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_7C,0.8846667173037902,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_4E,0.9228153969851388,NGF1 (NZ_CP016007.1),Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_9D,0.9300627137813464,ECONIH1 (NZ_CP009859.1),Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_7A,0.9201321898785167,ST648 (NZ_CP008697.1),Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_8G,0.8751469912981151,LF82 (NC_011993.1),Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_1A,0.9279428949554396,UMN026 (CU928163.2),Samtools / UMN026 (CU928163.2)
Samtools,H131800734,0.9275955621614066,UMN026 (CU928163.2),Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_7C,0.9241284085113772,C4 (CP010121.1),Samtools / C4 (CP010121.1)
Samtools,ST38,0.8828718815802863,VR50 (NZ_CP011134.1),Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MINF_7C,0.8779412723726412,MRSN346595 (NZ_CP018109.1),Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_4I,0.8419816574828828,Y5 (NZ_CP013483.1),Samtools / Y5 (NZ_CP013483.1)
